mother_id,n_children,lat,lon,geometry,creche_mais_proxima,distancia_metros
mother_0002755,1,-4.900723855328194,-43.34965066028306,POINT (-43.34965066028306 -4.900723855328194),Unidade Escolar Municipal Francisco Dias Brandao Municipal,498.30135534944685
mother_0002756,1,-4.8616642603316595,-43.34870762509943,POINT (-43.34870762509943 -4.8616642603316595),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,250.53007850346592
mother_0002757,1,-4.878444759731844,-43.34075424587943,POINT (-43.34075424587943 -4.878444759731844),Centro de Educação Infantil Engenho Dagua Municipal,1055.0039507286538
mother_0002758,1,-4.874620605223431,-43.352582476782814,POINT (-43.352582476782814 -4.874620605223431),Escola Comunitaria Teresinha Brito Pinheiro Municipal,650.9278160906631
mother_0002759,1,-4.908571474237529,-43.35725200398246,POINT (-43.35725200398246 -4.908571474237529),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2010.2112788031711
mother_0002760,1,-4.867660294421159,-43.350049657127464,POINT (-43.350049657127464 -4.867660294421159),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1060.3291816137262
mother_0002761,3,-4.843747345948023,-43.346443891632596,POINT (-43.346443891632596 -4.843747345948023),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,594.9467751888051
mother_0002762,1,-4.848339108369823,-43.35362535628107,POINT (-43.35362535628107 -4.848339108369823),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,439.8316146159248
mother_0002763,1,-4.879556711374557,-43.36290621458153,POINT (-43.36290621458153 -4.879556711374557),Centro de Educação Infantil Prefeito Aluizio Lobo Municipal,449.7059003307385
mother_0002764,1,-4.921205872461421,-43.35150231212057,POINT (-43.35150231212057 -4.921205872461421),Unidade Escolar Municipal Francisco Dias Brandao Municipal,3267.706663055234
mother_0002765,1,-4.822057407934178,-43.36115989458004,POINT (-43.36115989458004 -4.822057407934178),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1530.3891249675967
mother_0002766,1,-4.861971514769208,-43.340759110030916,POINT (-43.340759110030916 -4.861971514769208),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,885.6473468443905
mother_0002767,2,-4.847489078853652,-43.37199516423294,POINT (-43.37199516423294 -4.847489078853652),Centro de Educação Infantil Marcelo Dino Municipal,1101.6475583402946
mother_0002768,1,-4.889387586631392,-43.350584749577116,POINT (-43.350584749577116 -4.889387586631392),Escola Municipal São Raimundo Municipal,807.4636768982705
mother_0002769,1,-4.854803290599775,-43.3679537458482,POINT (-43.3679537458482 -4.854803290599775),Jardim de Infancia Gentilzinho Municipal,1360.1066682386302
mother_0002770,1,-4.85135689437531,-43.346595796828794,POINT (-43.346595796828794 -4.85135689437531),Centro de Educação Infantil Elza de Sousa Fonseca Municipal,1075.3826750002406
mother_0002771,1,-4.86665571692761,-43.383548640337,POINT (-43.383548640337 -4.86665571692761),Escola Municipal José Gentil Rosa Municipal,470.64658850443027
mother_0002772,1,-4.8755851499460965,-43.34054083345707,POINT (-43.34054083345707 -4.8755851499460965),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,969.9059842620177
mother_0002773,1,-4.865961267054708,-43.34842868019522,POINT (-43.34842868019522 -4.865961267054708),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,467.43547782976435
mother_0002774,1,-4.917678611490702,-43.35691948573706,POINT (-43.35691948573706 -4.917678611490702),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2717.747419482281
mother_0002775,1,-4.885842845155386,-43.37035005943834,POINT (-43.37035005943834 -4.885842845155386),Centro de Educação Infantil Vereador Catule Municipal,831.1651193703641
mother_0002776,1,-4.858015727511185,-43.33267164088916,POINT (-43.33267164088916 -4.858015727511185),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2291.1825776643614
mother_0002777,1,-4.864217820884096,-43.34144057583317,POINT (-43.34144057583317 -4.864217820884096),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,795.5838769758076
mother_0002778,2,-4.8774224924890754,-43.34047791466037,POINT (-43.34047791466037 -4.8774224924890754),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,1029.6796764712246
mother_0002779,1,-4.86558726685405,-43.372066075432514,POINT (-43.372066075432514 -4.86558726685405),Centro de Educação Infantil Marcelo Dino Municipal,621.7508213269265
mother_0002780,1,-4.878433155783158,-43.377652058796095,POINT (-43.377652058796095 -4.878433155783158),Centro de Educação Infantil Rosina Municipal,944.5679641474865
mother_0002781,1,-4.855931636887148,-43.33144001430342,POINT (-43.33144001430342 -4.855931636887148),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2464.6904531092005
mother_0002782,2,-4.877603787338955,-43.38827307932875,POINT (-43.38827307932875 -4.877603787338955),Escola Municipal José Gentil Rosa Municipal,1461.8984188395284
mother_0002783,1,-4.8590959173122865,-43.33464282255597,POINT (-43.33464282255597 -4.8590959173122865),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1899.7581948637335
mother_0002784,1,-4.852110540565869,-43.361617385468364,POINT (-43.361617385468364 -4.852110540565869),Jardim de Infancia Gentilzinho Municipal,671.0991657354494
mother_0002785,1,-4.864339921693605,-43.341392499000804,POINT (-43.341392499000804 -4.864339921693605),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,795.5838769758076
mother_0002786,1,-4.871599814557106,-43.333065603293356,POINT (-43.333065603293356 -4.871599814557106),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1945.1044244469247
mother_0002787,1,-4.8517311438230575,-43.36667919866609,POINT (-43.36667919866609 -4.8517311438230575),Jardim de Infancia Gentilzinho Municipal,964.0717467946918
mother_0002788,1,-4.8608137959759965,-43.33840063003305,POINT (-43.33840063003305 -4.8608137959759965),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1499.7538596851139
mother_0002789,1,-4.8942216574430635,-43.35639940002618,POINT (-43.35639940002618 -4.8942216574430635),Escola Municipal São Raimundo Municipal,231.0171559284421
mother_0002790,1,-4.869464810646995,-43.36567156119127,POINT (-43.36567156119127 -4.869464810646995),Centro de Educação Infantil Lucrecia Carneiro Municipal,1045.3441103955936
mother_0002791,1,-4.818051979894831,-43.35462356501878,POINT (-43.35462356501878 -4.818051979894831),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,1530.3891249675967
mother_0002792,1,-4.88480752139573,-43.35766220392606,POINT (-43.35766220392606 -4.88480752139573),Escola Municipal São Raimundo Municipal,1025.2304028105732
mother_0002793,1,-4.841010462199439,-43.3505685514028,POINT (-43.3505685514028 -4.841010462199439),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,512.2262720343922
mother_0002794,1,-4.8629856302588825,-43.349333483864704,POINT (-43.349333483864704 -4.8629856302588825),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,341.3118222430867
mother_0002795,2,-4.855342799002038,-43.33285880980506,POINT (-43.33285880980506 -4.855342799002038),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2187.0122862271037
mother_0002796,2,-4.912056959838283,-43.35450771570702,POINT (-43.35450771570702 -4.912056959838283),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2322.644549545627
mother_0002797,1,-4.872652550703638,-43.34585312108696,POINT (-43.34585312108696 -4.872652550703638),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,930.174797778661
mother_0002798,1,-4.87119251398142,-43.350956619543375,POINT (-43.350956619543375 -4.87119251398142),Escola Comunitaria Teresinha Brito Pinheiro Municipal,1086.7008666872043
mother_0002799,1,-4.862925870950776,-43.37712851971847,POINT (-43.37712851971847 -4.862925870950776),Centro de Educação Infantil Marcelo Dino Municipal,882.0224178532677
mother_0002800,2,-4.879854486323036,-43.367488446118706,POINT (-43.367488446118706 -4.879854486323036),Centro de Educação Infantil Vereador Catule Municipal,0.0
mother_0002801,1,-4.917082004970235,-43.352858717114465,POINT (-43.352858717114465 -4.917082004970235),Unidade Escolar Municipal Francisco Dias Brandao Municipal,2827.251151168855
mother_0002802,1,-4.896092759317539,-43.357558313168745,POINT (-43.357558313168745 -4.896092759317539),Escola Municipal São Raimundo Municipal,584.7930938309116
mother_0002803,1,-4.855713795871139,-43.3448331396965,POINT (-43.3448331396965 -4.855713795871139),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1129.3396773372792
mother_0002804,1,-4.836015337845245,-43.33810305229092,POINT (-43.33810305229092 -4.836015337845245),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1777.74914027345
mother_0002805,1,-4.851277734652476,-43.343463994247394,POINT (-43.343463994247394 -4.851277734652476),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1649.9164043147534
mother_0002806,1,-4.855846104588454,-43.37153198885561,POINT (-43.37153198885561 -4.855846104588454),Centro de Educação Infantil Marcelo Dino Municipal,817.746256218168
mother_0002807,1,-4.900854795796434,-43.34640896773515,POINT (-43.34640896773515 -4.900854795796434),Unidade Escolar Municipal Francisco Dias Brandao Municipal,403.77471653338046
mother_0002808,1,-4.889130196503722,-43.34447736614629,POINT (-43.34447736614629 -4.889130196503722),Escola Municipal São Raimundo Municipal,1471.261449862733
mother_0002809,1,-4.862934894919267,-43.33816291536569,POINT (-43.33816291536569 -4.862934894919267),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1309.7372533469286
mother_0002810,1,-4.867192002826024,-43.35679337407726,POINT (-43.35679337407726 -4.867192002826024),Centro de Educação Infantil Lucrecia Carneiro Municipal,684.3654004177163
mother_0002811,1,-4.886103306765901,-43.366009708624205,POINT (-43.366009708624205 -4.886103306765901),Centro de Educação Infantil Vereador Catule Municipal,861.3738050153506
mother_0002812,1,-4.859646173363218,-43.33998746389297,POINT (-43.33998746389297 -4.859646173363218),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1429.9831503034711
mother_0002813,1,-4.88003665905326,-43.364944140043264,POINT (-43.364944140043264 -4.88003665905326),Centro de Educação Infantil Prefeito Aluizio Lobo Municipal,220.35730727447935
mother_0002814,1,-4.864778748087316,-43.351028131216154,POINT (-43.351028131216154 -4.864778748087316),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,573.8828863754517
mother_0002815,1,-4.8507525588647455,-43.340923418841676,POINT (-43.340923418841676 -4.8507525588647455),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1649.9164043147534
mother_0002816,1,-4.8393708300606475,-43.339934589927864,POINT (-43.339934589927864 -4.8393708300606475),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1477.739918019551
mother_0002817,1,-4.865435308135038,-43.33802235834717,POINT (-43.33802235834717 -4.865435308135038),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1148.1732738473434
mother_0002818,1,-4.867257652710159,-43.33744590183108,POINT (-43.33744590183108 -4.867257652710159),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1306.021840569756
mother_0002819,1,-4.857569906961543,-43.375444331349954,POINT (-43.375444331349954 -4.857569906961543),Centro de Educação Infantil Marcelo Dino Municipal,889.617877608472
mother_0002820,3,-4.826729694678888,-43.340855935438434,POINT (-43.340855935438434 -4.826729694678888),Centro de Educação Infantil Profa Maria Benedita Pereira da Silva Municipal,2114.6324499386255
mother_0002821,2,-4.87581184625408,-43.368769923016764,POINT (-43.368769923016764 -4.87581184625408),Centro de Educação Infantil Rosina Municipal,484.9603626150481
mother_0002822,2,-4.868175222707787,-43.37092609793065,POINT (-43.37092609793065 -4.868175222707787),Centro de Educação Infantil Marcelo Dino Municipal,773.2454305081809
mother_0002823,1,-4.876674634490169,-43.36407477487659,POINT (-43.36407477487659 -4.876674634490169),Centro de Educação Infantil Prefeito Aluizio Lobo Municipal,253.3517803884527
mother_0002824,1,-4.859284604667826,-43.35372387431941,POINT (-43.35372387431941 -4.859284604667826),Jardim de Infancia Gentilzinho Municipal,883.1760465204578
mother_0002825,1,-4.885085182828258,-43.375163726980794,POINT (-43.375163726980794 -4.885085182828258),Centro de Educação Infantil Vereador Catule Municipal,1128.343961827672
mother_0002826,1,-4.884759287164238,-43.34160428085415,POINT (-43.34160428085415 -4.884759287164238),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,1232.3725803407995
mother_0002827,2,-4.85365111193825,-43.334102288372826,POINT (-43.334102288372826 -4.85365111193825),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,2418.219771575175
mother_0002828,2,-4.891232764999796,-43.351644164276784,POINT (-43.351644164276784 -4.891232764999796),Escola Municipal São Raimundo Municipal,522.1621952027443
mother_0002829,1,-4.882953031374152,-43.34337326203492,POINT (-43.34337326203492 -4.882953031374152),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,1232.3725803407995
mother_0002830,1,-4.897887771569916,-43.34648426853761,POINT (-43.34648426853761 -4.897887771569916),Unidade Escolar Municipal Francisco Dias Brandao Municipal,331.0127354418792
mother_0002831,1,-4.867588471766779,-43.37287239619959,POINT (-43.37287239619959 -4.867588471766779),Centro de Educação Infantil Marcelo Dino Municipal,797.7351642320141
mother_0002832,1,-4.864151768456898,-43.384315883885684,POINT (-43.384315883885684 -4.864151768456898),Escola Municipal José Gentil Rosa Municipal,787.912719180705
mother_0002833,1,-4.866094677589406,-43.358355614702624,POINT (-43.358355614702624 -4.866094677589406),Centro de Educação Infantil Lucrecia Carneiro Municipal,834.8339335519629
mother_0002834,1,-4.871155471031421,-43.336683161015976,POINT (-43.336683161015976 -4.871155471031421),Centro de Educação Infantil Engenho Dagua Municipal,1533.473822644115
mother_0002835,2,-4.866281100160293,-43.3822271765568,POINT (-43.3822271765568 -4.866281100160293),Escola Municipal José Gentil Rosa Municipal,512.0120773528988
mother_0002836,1,-4.88037213946941,-43.349488952137555,POINT (-43.349488952137555 -4.88037213946941),Centro de Educação Infantil Maria das Neves Coutinho Mae Preta Municipal,753.2648168458288
mother_0002837,1,-4.865046704328909,-43.33248631678957,POINT (-43.33248631678957 -4.865046704328909),Centro de Educação Infantil Professora Francileide Leal Moreira Municipal,1916.9086926579607
mother_0002838,1,-4.848702493767533,-43.340941161721894,POINT (-43.340941161721894 -4.848702493767533),Centro de Educação Infantil Isabel Dolores Leao Brito Municipal,1768.314319293297
